,date,price
5124,1997-05-14,349.1
5125,1997-05-13,348.9
5126,1997-05-12,348.2
5127,1997-05-09,345.85
5128,1997-05-08,343.75
5129,1997-05-07,341.1
5130,1997-05-06,342.45
5131,1997-05-05,339.65
5132,1997-05-02,339.65
5133,1997-05-01,339.3
5134,1997-04-30,340.15
5135,1997-04-29,339.25
5136,1997-04-28,340.2
5137,1997-04-25,342.25
5138,1997-04-24,340.9
5139,1997-04-23,341.0
5140,1997-04-22,341.6
5141,1997-04-21,342.25
5142,1997-04-18,342.1
5143,1997-04-17,340.4
5144,1997-04-16,339.9
5145,1997-04-15,343.0
5146,1997-04-14,346.75
5147,1997-04-11,347.95
5148,1997-04-10,347.6
5149,1997-04-09,347.8
5150,1997-04-08,349.1
5151,1997-04-07,349.0
5152,1997-04-04,347.4
5153,1997-04-03,348.75
5154,1997-04-02,351.05
5155,1997-04-01,350.0
5156,1997-03-31,348.15
5157,1997-03-28,348.15
5158,1997-03-27,348.15
5159,1997-03-26,346.05
5160,1997-03-25,349.6
5161,1997-03-24,350.2
5162,1997-03-21,352.8
5163,1997-03-20,352.0
5164,1997-03-19,349.1
5165,1997-03-18,346.3
5166,1997-03-17,351.4
5167,1997-03-14,352.8
5168,1997-03-13,352.9
5169,1997-03-12,351.4
5170,1997-03-11,351.95
5171,1997-03-10,350.25
5172,1997-03-07,350.3
5173,1997-03-06,353.1
5174,1997-03-05,354.5
5175,1997-03-04,359.4
5176,1997-03-03,362.2
5177,1997-02-28,358.6
5178,1997-02-27,360.0
5179,1997-02-26,354.75
5180,1997-02-25,353.1
5181,1997-02-24,353.05
5182,1997-02-21,353.3
5183,1997-02-20,345.0
5184,1997-02-19,346.25
5185,1997-02-18,345.0
5186,1997-02-17,344.1
5187,1997-02-14,342.4
5188,1997-02-13,342.65
5189,1997-02-12,337.7
5190,1997-02-11,339.4
5191,1997-02-10,340.4
5192,1997-02-07,339.75
5193,1997-02-06,342.8
5194,1997-02-05,343.4
5195,1997-02-04,345.7
5196,1997-02-03,344.3
5197,1997-01-31,345.5
5198,1997-01-30,349.25
5199,1997-01-29,351.1
5200,1997-01-28,353.7
5201,1997-01-27,353.6
5202,1997-01-24,352.5
5203,1997-01-23,348.0
5204,1997-01-22,351.2
5205,1997-01-21,354.7
5206,1997-01-20,353.1
5207,1997-01-17,355.75
5208,1997-01-16,353.05
5209,1997-01-15,354.45
5210,1997-01-14,357.4
5211,1997-01-13,359.6
5212,1997-01-10,358.25
5213,1997-01-09,356.5
5214,1997-01-08,356.6
5215,1997-01-07,359.0
5216,1997-01-06,358.5
5217,1997-01-03,364.0
5218,1997-01-02,366.55
5219,1997-01-01,369.3
5220,1996-12-31,369.25
5221,1996-12-30,369.25
5222,1996-12-27,369.4
5223,1996-12-26,368.75
5224,1996-12-25,368.75
5225,1996-12-24,368.75
5226,1996-12-23,368.75
5227,1996-12-20,369.0
5228,1996-12-19,369.0
5229,1996-12-18,368.7
5230,1996-12-17,368.2
5231,1996-12-16,368.25
5232,1996-12-13,369.0
5233,1996-12-12,368.6
5234,1996-12-11,368.25
5235,1996-12-10,368.25
5236,1996-12-09,369.0
5237,1996-12-06,370.25
5238,1996-12-05,369.0
5239,1996-12-04,370.9
5240,1996-12-03,367.4
5241,1996-12-02,370.8
5242,1996-11-29,371.3
5243,1996-11-28,372.65
5244,1996-11-27,373.0
5245,1996-11-26,373.5
5246,1996-11-25,375.4
5247,1996-11-22,377.0
5248,1996-11-21,377.0
5249,1996-11-20,379.1
5250,1996-11-19,378.2
5251,1996-11-18,379.1
5252,1996-11-15,379.25
5253,1996-11-14,383.0
5254,1996-11-13,383.6
5255,1996-11-12,381.9
5256,1996-11-11,380.5
5257,1996-11-08,378.15
5258,1996-11-07,378.6
5259,1996-11-06,378.0
5260,1996-11-05,379.3
5261,1996-11-04,378.7
5262,1996-11-01,377.6
5263,1996-10-31,379.5
5264,1996-10-30,379.7
5265,1996-10-29,381.7
5266,1996-10-28,382.9
5267,1996-10-25,382.55
5268,1996-10-24,383.0
5269,1996-10-23,383.5
5270,1996-10-22,383.35
5271,1996-10-21,381.0
5272,1996-10-18,380.0
5273,1996-10-17,380.6
5274,1996-10-16,381.5
5275,1996-10-15,381.0
5276,1996-10-14,380.9
5277,1996-10-11,380.75
5278,1996-10-10,381.75
5279,1996-10-09,381.35
5280,1996-10-08,380.85
5281,1996-10-07,380.1
5282,1996-10-04,380.7
5283,1996-10-03,378.85
5284,1996-10-02,380.3
5285,1996-10-01,378.7
5286,1996-09-30,379.0
5287,1996-09-27,380.7
5288,1996-09-26,380.45
5289,1996-09-25,382.4
5290,1996-09-24,382.3
5291,1996-09-23,381.0
5292,1996-09-20,381.75
5293,1996-09-19,382.75
5294,1996-09-18,383.0
5295,1996-09-17,383.45
5296,1996-09-16,382.8
5297,1996-09-13,382.8
5298,1996-09-12,382.1
5299,1996-09-11,383.5
5300,1996-09-10,383.1
5301,1996-09-09,384.6
5302,1996-09-06,385.4
5303,1996-09-05,386.0
5304,1996-09-04,385.6
5305,1996-09-03,387.5
5306,1996-09-02,386.6
5307,1996-08-30,386.45
5308,1996-08-29,388.0
5309,1996-08-28,388.5
5310,1996-08-27,388.8
5311,1996-08-26,387.0
5312,1996-08-23,387.0
5313,1996-08-22,387.0
5314,1996-08-21,386.8
5315,1996-08-20,387.1
5316,1996-08-19,386.4
5317,1996-08-16,386.2
5318,1996-08-15,386.2
5319,1996-08-14,386.7
5320,1996-08-13,387.6
5321,1996-08-12,387.15
5322,1996-08-09,387.5
5323,1996-08-08,387.6
5324,1996-08-07,388.0
5325,1996-08-06,388.5
5326,1996-08-05,389.75
5327,1996-08-02,386.35
5328,1996-08-01,386.3
5329,1996-07-31,385.3
5330,1996-07-30,384.8
5331,1996-07-29,384.5
5332,1996-07-26,385.2
5333,1996-07-25,384.8
5334,1996-07-24,384.4
5335,1996-07-23,385.1
5336,1996-07-22,384.85
5337,1996-07-19,384.5
5338,1996-07-18,384.0
5339,1996-07-17,383.4
5340,1996-07-16,384.25
5341,1996-07-15,382.75
5342,1996-07-12,383.6
5343,1996-07-11,382.7
5344,1996-07-10,383.0
5345,1996-07-09,382.9
5346,1996-07-08,381.9
5347,1996-07-05,381.5
5348,1996-07-04,381.0
5349,1996-07-03,381.95
5350,1996-07-02,381.95
5351,1996-07-01,381.6
5352,1996-06-28,382.0
5353,1996-06-27,382.95
5354,1996-06-26,383.8
5355,1996-06-25,385.1
5356,1996-06-24,384.2
5357,1996-06-21,383.2
5358,1996-06-20,384.4
5359,1996-06-19,386.3
5360,1996-06-18,384.85
5361,1996-06-17,385.0
5362,1996-06-14,384.1
5363,1996-06-13,384.7
5364,1996-06-12,384.8
5365,1996-06-11,384.9
5366,1996-06-10,385.65
5367,1996-06-07,386.6
5368,1996-06-06,384.85
5369,1996-06-05,387.65
5370,1996-06-04,389.7
5371,1996-06-03,390.7
5372,1996-05-31,390.55
5373,1996-05-30,391.3
5374,1996-05-29,391.0
5375,1996-05-28,392.0
5376,1996-05-27,390.85
5377,1996-05-24,390.85
5378,1996-05-23,391.4
5379,1996-05-22,390.8
5380,1996-05-21,391.0
5381,1996-05-20,390.85
5382,1996-05-17,391.95
5383,1996-05-16,391.9
5384,1996-05-15,392.2
5385,1996-05-14,390.7
5386,1996-05-13,391.0
5387,1996-05-10,393.2
5388,1996-05-09,392.7
5389,1996-05-08,394.8
5390,1996-05-07,393.7
5391,1996-05-06,394.0
5392,1996-05-03,394.0
5393,1996-05-02,392.4
5394,1996-05-01,392.3
5395,1996-04-30,391.3
5396,1996-04-29,390.85
5397,1996-04-26,391.9
5398,1996-04-25,393.3
5399,1996-04-24,390.8
5400,1996-04-23,391.75
5401,1996-04-22,391.0
5402,1996-04-19,390.9
5403,1996-04-18,390.5
5404,1996-04-17,391.1
5405,1996-04-16,393.5
5406,1996-04-15,393.2
5407,1996-04-12,394.75
5408,1996-04-11,394.3
5409,1996-04-10,394.55
5410,1996-04-09,396.3
5411,1996-04-08,393.75
5412,1996-04-05,393.75
5413,1996-04-04,393.75
5414,1996-04-03,394.65
5415,1996-04-02,394.35
5416,1996-04-01,394.2
5417,1996-03-29,396.35
5418,1996-03-28,398.7
5419,1996-03-27,400.35
5420,1996-03-26,399.9
5421,1996-03-25,397.9
5422,1996-03-22,397.7
5423,1996-03-21,395.8
5424,1996-03-20,394.9
5425,1996-03-19,395.1
5426,1996-03-18,394.0
5427,1996-03-15,395.7
5428,1996-03-14,395.5
5429,1996-03-13,396.5
5430,1996-03-12,396.25
5431,1996-03-11,395.75
5432,1996-03-08,396.8
5433,1996-03-07,393.9
5434,1996-03-06,393.6
5435,1996-03-05,393.6
5436,1996-03-04,393.7
5437,1996-03-01,398.4
5438,1996-02-29,400.65
5439,1996-02-28,397.55
5440,1996-02-27,399.5
5441,1996-02-26,399.0
5442,1996-02-23,398.25
5443,1996-02-22,399.65
5444,1996-02-21,396.8
5445,1996-02-20,402.2
5446,1996-02-19,405.35
5447,1996-02-16,404.85
5448,1996-02-15,404.6
5449,1996-02-14,403.1
5450,1996-02-13,403.2
5451,1996-02-12,404.5
5452,1996-02-09,408.0
5453,1996-02-08,407.9
5454,1996-02-07,414.2
5455,1996-02-06,412.3
5456,1996-02-05,414.8
5457,1996-02-02,414.5
5458,1996-02-01,409.1
5459,1996-01-31,405.55
5460,1996-01-30,406.55
5461,1996-01-29,404.5
5462,1996-01-26,406.5
5463,1996-01-25,406.6
5464,1996-01-24,402.5
5465,1996-01-23,403.65
5466,1996-01-22,402.2
5467,1996-01-19,399.1
5468,1996-01-18,397.5
5469,1996-01-17,397.7
5470,1996-01-16,397.6
5471,1996-01-15,395.55
5472,1996-01-12,399.6
5473,1996-01-11,399.0
5474,1996-01-10,400.0
5475,1996-01-09,394.55
5476,1996-01-08,396.6
5477,1996-01-05,395.9
5478,1996-01-04,394.25
5479,1996-01-03,393.4
5480,1996-01-02,389.15
5481,1996-01-01,387.0
5482,1995-12-29,387.0
5483,1995-12-28,387.0
5484,1995-12-27,387.05
5485,1995-12-26,388.05
5486,1995-12-25,388.05
5487,1995-12-22,388.05
5488,1995-12-21,388.05
5489,1995-12-20,387.6
5490,1995-12-19,388.1
5491,1995-12-18,387.2
5492,1995-12-15,386.2
5493,1995-12-14,385.7
5494,1995-12-13,387.6
5495,1995-12-12,388.8
5496,1995-12-11,389.6
5497,1995-12-08,388.8
5498,1995-12-07,387.8
5499,1995-12-06,388.4
5500,1995-12-05,386.55
5501,1995-12-04,385.9
5502,1995-12-01,386.2
5503,1995-11-30,387.8
5504,1995-11-29,388.5
5505,1995-11-28,388.9
5506,1995-11-27,384.6
5507,1995-11-24,383.45
5508,1995-11-23,382.8
5509,1995-11-22,384.35
5510,1995-11-21,386.3
5511,1995-11-20,386.3
5512,1995-11-17,386.35
5513,1995-11-16,385.2
5514,1995-11-15,385.3
5515,1995-11-14,385.85
5516,1995-11-13,388.3
5517,1995-11-10,389.4
5518,1995-11-09,385.0
5519,1995-11-08,384.8
5520,1995-11-07,384.8
5521,1995-11-06,382.2
5522,1995-11-03,382.55
5523,1995-11-02,382.05
5524,1995-11-01,382.0
5525,1995-10-31,382.65
5526,1995-10-30,382.15
5527,1995-10-27,382.6
5528,1995-10-26,382.9
5529,1995-10-25,382.65
5530,1995-10-24,382.5
5531,1995-10-23,382.55
5532,1995-10-20,381.75
5533,1995-10-19,381.75
5534,1995-10-18,383.65
5535,1995-10-17,383.4
5536,1995-10-16,383.85
5537,1995-10-13,383.8
5538,1995-10-12,384.45
5539,1995-10-11,384.5
5540,1995-10-10,385.1
5541,1995-10-09,384.5
5542,1995-10-06,383.05
5543,1995-10-05,383.25
5544,1995-10-04,382.5
5545,1995-10-03,382.2
5546,1995-10-02,383.3
5547,1995-09-29,384.0
5548,1995-09-28,383.5
5549,1995-09-27,383.75
5550,1995-09-26,383.8
5551,1995-09-25,382.75
5552,1995-09-22,383.5
5553,1995-09-21,383.4
5554,1995-09-20,384.5
5555,1995-09-19,384.85
5556,1995-09-18,385.4
5557,1995-09-15,385.0
5558,1995-09-14,385.1
5559,1995-09-13,384.9
5560,1995-09-12,383.1
5561,1995-09-11,382.1
5562,1995-09-08,382.4
5563,1995-09-07,381.45
5564,1995-09-06,380.05
5565,1995-09-05,379.4
5566,1995-09-04,379.7
5567,1995-09-01,381.5
5568,1995-08-31,382.35
5569,1995-08-30,381.65
5570,1995-08-29,383.0
5571,1995-08-28,383.1
5572,1995-08-25,383.1
5573,1995-08-24,384.0
5574,1995-08-23,382.75
5575,1995-08-22,384.05
5576,1995-08-21,384.7
5577,1995-08-18,384.5
5578,1995-08-17,384.35
5579,1995-08-16,382.0
5580,1995-08-15,386.35
5581,1995-08-14,383.5
5582,1995-08-11,383.55
5583,1995-08-10,384.05
5584,1995-08-09,384.4
5585,1995-08-08,384.5
5586,1995-08-07,384.1
5587,1995-08-04,384.0
5588,1995-08-03,384.0
5589,1995-08-02,382.65
5590,1995-08-01,382.9
5591,1995-07-31,383.35
5592,1995-07-28,383.0
5593,1995-07-27,385.7
5594,1995-07-26,386.0
5595,1995-07-25,386.7
5596,1995-07-24,386.65
5597,1995-07-21,385.95
5598,1995-07-20,386.85
5599,1995-07-19,390.45
5600,1995-07-18,389.6
5601,1995-07-17,388.4
5602,1995-07-14,388.4
5603,1995-07-13,389.2
5604,1995-07-12,386.7
5605,1995-07-11,384.75
5606,1995-07-10,385.8
5607,1995-07-07,385.75
5608,1995-07-06,384.15
5609,1995-07-05,384.25
5610,1995-07-04,384.75
5611,1995-07-03,384.5
5612,1995-06-30,387.05
5613,1995-06-29,387.3
5614,1995-06-28,388.25
5615,1995-06-27,389.4
5616,1995-06-26,389.0
5617,1995-06-23,389.2
5618,1995-06-22,389.65
5619,1995-06-21,390.7
5620,1995-06-20,390.75
5621,1995-06-19,390.5
5622,1995-06-16,391.3
5623,1995-06-15,388.5
5624,1995-06-14,387.75
5625,1995-06-13,387.0
5626,1995-06-12,387.5
5627,1995-06-09,386.4
5628,1995-06-08,385.05
5629,1995-06-07,385.9
5630,1995-06-06,384.2
5631,1995-06-05,383.25
5632,1995-06-02,384.15
5633,1995-06-01,383.5
5634,1995-05-31,384.3
5635,1995-05-30,385.75
5636,1995-05-29,385.5
5637,1995-05-26,385.5
5638,1995-05-25,385.8
5639,1995-05-24,383.1
5640,1995-05-23,382.0
5641,1995-05-22,381.55
5642,1995-05-19,383.0
5643,1995-05-18,383.0
5644,1995-05-17,382.9
5645,1995-05-16,383.85
5646,1995-05-15,383.75
5647,1995-05-12,384.6
5648,1995-05-11,383.65
5649,1995-05-10,383.2
5650,1995-05-09,388.1
5651,1995-05-08,391.0
5652,1995-05-05,391.0
5653,1995-05-04,390.1
5654,1995-05-03,388.7
5655,1995-05-02,388.55
5656,1995-05-01,387.2
5657,1995-04-28,389.75
5658,1995-04-27,386.35
5659,1995-04-26,388.9
5660,1995-04-25,389.75
5661,1995-04-24,390.65
5662,1995-04-21,390.35
5663,1995-04-20,393.3
5664,1995-04-19,395.55
5665,1995-04-18,392.85
5666,1995-04-17,389.2
5667,1995-04-14,389.2
5668,1995-04-13,389.2
5669,1995-04-12,390.05
5670,1995-04-11,390.0
5671,1995-04-10,389.3
5672,1995-04-07,393.1
5673,1995-04-06,393.4
5674,1995-04-05,392.05
5675,1995-04-04,391.7
5676,1995-04-03,392.3
5677,1995-03-31,392.0
5678,1995-03-30,383.4
5679,1995-03-29,383.0
5680,1995-03-28,381.7
5681,1995-03-27,382.2
5682,1995-03-24,382.1
5683,1995-03-23,383.45
5684,1995-03-22,382.25
5685,1995-03-21,382.9
5686,1995-03-20,382.2
5687,1995-03-17,382.65
5688,1995-03-16,383.7
5689,1995-03-15,386.15
5690,1995-03-14,384.7
5691,1995-03-13,385.5
5692,1995-03-10,381.4
5693,1995-03-09,380.9
5694,1995-03-08,380.0
5695,1995-03-07,382.0
5696,1995-03-06,378.85
5697,1995-03-03,377.25
5698,1995-03-02,374.75
5699,1995-03-01,375.7
5700,1995-02-28,376.4
5701,1995-02-27,375.6
5702,1995-02-24,377.75
5703,1995-02-23,379.5
5704,1995-02-22,379.2
5705,1995-02-21,378.65
5706,1995-02-20,379.2
5707,1995-02-17,378.25
5708,1995-02-16,376.75
5709,1995-02-15,376.6
5710,1995-02-14,376.0
5711,1995-02-13,374.5
5712,1995-02-10,376.4
5713,1995-02-09,376.6
5714,1995-02-08,374.6
5715,1995-02-07,374.5
5716,1995-02-06,374.5
5717,1995-02-03,375.65
5718,1995-02-02,375.9
5719,1995-02-01,376.3
5720,1995-01-31,374.9
5721,1995-01-30,375.9
5722,1995-01-27,378.4
5723,1995-01-26,381.35
5724,1995-01-25,381.45
5725,1995-01-24,381.3
5726,1995-01-23,382.35
5727,1995-01-20,383.85
5728,1995-01-19,381.9
5729,1995-01-18,382.6
5730,1995-01-17,379.8
5731,1995-01-16,377.55
5732,1995-01-13,378.6
5733,1995-01-12,380.5
5734,1995-01-11,375.6
5735,1995-01-10,374.1
5736,1995-01-09,372.4
5737,1995-01-06,375.2
5738,1995-01-05,375.3
5739,1995-01-04,375.6
5740,1995-01-03,380.9
5741,1995-01-02,383.3
5742,1994-12-30,383.25
5743,1994-12-29,383.25
5744,1994-12-28,381.75
5745,1994-12-27,381.55
5746,1994-12-26,381.55
5747,1994-12-23,381.55
5748,1994-12-22,381.55
5749,1994-12-21,382.05
5750,1994-12-20,381.9
5751,1994-12-19,379.2
5752,1994-12-16,380.35
5753,1994-12-15,379.2
5754,1994-12-14,380.5
5755,1994-12-13,379.1
5756,1994-12-12,377.15
5757,1994-12-09,376.5
5758,1994-12-08,376.2
5759,1994-12-07,377.0
5760,1994-12-06,375.75
5761,1994-12-05,376.6
5762,1994-12-02,379.0
5763,1994-12-01,380.1
5764,1994-11-30,383.1
5765,1994-11-29,383.2
5766,1994-11-28,384.0
5767,1994-11-25,384.85
5768,1994-11-24,384.3
5769,1994-11-23,384.7
5770,1994-11-22,383.8
5771,1994-11-21,383.4
5772,1994-11-18,384.0
5773,1994-11-17,386.75
5774,1994-11-16,386.25
5775,1994-11-15,386.7
5776,1994-11-14,385.1
5777,1994-11-11,385.3
5778,1994-11-10,384.2
5779,1994-11-09,383.6
5780,1994-11-08,384.65
5781,1994-11-07,382.7
5782,1994-11-04,383.8
5783,1994-11-03,383.8
5784,1994-11-02,383.85
5785,1994-11-01,384.5
5786,1994-10-31,383.85
5787,1994-10-28,387.7
5788,1994-10-27,389.15
5789,1994-10-26,388.9
5790,1994-10-25,389.2
5791,1994-10-24,389.3
5792,1994-10-21,390.95
5793,1994-10-20,391.55
5794,1994-10-19,391.1
5795,1994-10-18,389.75
5796,1994-10-17,389.0
5797,1994-10-14,387.45
5798,1994-10-13,387.25
5799,1994-10-12,387.9
5800,1994-10-11,387.65
5801,1994-10-10,391.2
5802,1994-10-07,392.0
5803,1994-10-06,392.0
5804,1994-10-05,393.7
5805,1994-10-04,392.45
5806,1994-10-03,393.2
5807,1994-09-30,394.85
5808,1994-09-29,395.7
5809,1994-09-28,396.25
5810,1994-09-27,395.8
5811,1994-09-26,395.8
5812,1994-09-23,395.7
5813,1994-09-22,393.7
5814,1994-09-21,394.9
5815,1994-09-20,393.9
5816,1994-09-19,389.9
5817,1994-09-16,390.0
5818,1994-09-15,388.0
5819,1994-09-14,390.3
5820,1994-09-13,389.6
5821,1994-09-12,391.1
5822,1994-09-09,390.75
5823,1994-09-08,391.5
5824,1994-09-07,389.7
5825,1994-09-06,387.6
5826,1994-09-05,386.9
5827,1994-09-02,386.7
5828,1994-09-01,386.0
5829,1994-08-31,385.75
5830,1994-08-30,386.6
5831,1994-08-29,383.3
5832,1994-08-26,383.3
5833,1994-08-25,383.3
5834,1994-08-24,383.9
5835,1994-08-23,381.35
5836,1994-08-22,382.6
5837,1994-08-19,381.8
5838,1994-08-18,380.65
5839,1994-08-17,377.2
5840,1994-08-16,376.3
5841,1994-08-15,376.6
5842,1994-08-12,378.2
5843,1994-08-11,377.6
5844,1994-08-10,378.3
5845,1994-08-09,378.65
5846,1994-08-08,377.6
5847,1994-08-05,378.3
5848,1994-08-04,377.5
5849,1994-08-03,378.45
5850,1994-08-02,380.0
5851,1994-08-01,383.9
5852,1994-07-29,384.0
5853,1994-07-28,387.1
5854,1994-07-27,388.55
5855,1994-07-26,386.2
5856,1994-07-25,385.0
5857,1994-07-22,384.0
5858,1994-07-21,385.9
5859,1994-07-20,387.45
5860,1994-07-19,384.65
5861,1994-07-18,386.5
5862,1994-07-15,384.9
5863,1994-07-14,384.2
5864,1994-07-13,384.65
5865,1994-07-12,386.3
5866,1994-07-11,385.75
5867,1994-07-08,383.15
5868,1994-07-07,383.0
5869,1994-07-06,385.5
5870,1994-07-05,387.3
5871,1994-07-04,386.6
5872,1994-07-01,384.6
5873,1994-06-30,388.25
5874,1994-06-29,385.5
5875,1994-06-28,386.55
5876,1994-06-27,389.25
5877,1994-06-24,389.9
5878,1994-06-23,389.0
5879,1994-06-22,392.45
5880,1994-06-21,390.3
5881,1994-06-20,389.3
5882,1994-06-17,387.85
5883,1994-06-16,386.85
5884,1994-06-15,384.1
5885,1994-06-14,383.8
5886,1994-06-13,382.6
5887,1994-06-10,383.05
5888,1994-06-09,382.55
5889,1994-06-08,381.45
5890,1994-06-07,380.5
5891,1994-06-06,378.4
5892,1994-06-03,382.95
5893,1994-06-02,383.25
5894,1994-06-01,386.3
5895,1994-05-31,387.6
5896,1994-05-30,385.4
5897,1994-05-27,385.4
5898,1994-05-26,384.9
5899,1994-05-25,387.3
5900,1994-05-24,388.0
5901,1994-05-23,386.45
5902,1994-05-20,383.15
5903,1994-05-19,383.3
5904,1994-05-18,379.6
5905,1994-05-17,382.55
5906,1994-05-16,379.3
5907,1994-05-13,381.65
5908,1994-05-12,379.25
5909,1994-05-11,380.5
5910,1994-05-10,380.15
5911,1994-05-09,381.0
5912,1994-05-06,373.4
5913,1994-05-05,374.5
5914,1994-05-04,375.15
5915,1994-05-03,375.1
5916,1994-05-02,376.5
5917,1994-04-29,376.45
5918,1994-04-28,373.35
5919,1994-04-27,374.25
5920,1994-04-26,374.3
5921,1994-04-25,373.0
5922,1994-04-22,369.65
5923,1994-04-21,373.3
5924,1994-04-20,371.35
5925,1994-04-19,373.1
5926,1994-04-18,378.1
5927,1994-04-15,377.0
5928,1994-04-14,377.65
5929,1994-04-13,378.5
5930,1994-04-12,378.0
5931,1994-04-11,381.75
5932,1994-04-08,385.45
5933,1994-04-07,384.3
5934,1994-04-06,383.9
5935,1994-04-05,384.75
5936,1994-04-04,389.2
5937,1994-04-01,389.2
5938,1994-03-31,389.2
5939,1994-03-30,387.15
5940,1994-03-29,386.8
5941,1994-03-28,389.25
5942,1994-03-25,391.3
5943,1994-03-24,390.4
5944,1994-03-23,388.25
5945,1994-03-22,389.15
5946,1994-03-21,386.45
5947,1994-03-18,386.55
5948,1994-03-17,383.4
5949,1994-03-16,385.5
5950,1994-03-15,387.1
5951,1994-03-14,386.5
5952,1994-03-11,386.65
5953,1994-03-10,380.5
5954,1994-03-09,375.3
5955,1994-03-08,376.1
5956,1994-03-07,377.5
5957,1994-03-04,375.95
5958,1994-03-03,377.7
5959,1994-03-02,376.95
5960,1994-03-01,381.3
5961,1994-02-28,381.55
5962,1994-02-25,378.95
5963,1994-02-24,376.7
5964,1994-02-23,375.75
5965,1994-02-22,379.4
5966,1994-02-21,380.0
5967,1994-02-18,379.95
5968,1994-02-17,384.5
5969,1994-02-16,383.5
5970,1994-02-15,385.0
5971,1994-02-14,383.25
5972,1994-02-11,381.85
5973,1994-02-10,382.5
5974,1994-02-09,380.75
5975,1994-02-08,380.55
5976,1994-02-07,383.5
5977,1994-02-04,388.5
5978,1994-02-03,385.65
5979,1994-02-02,384.7
5980,1994-02-01,381.7
5981,1994-01-31,377.9
5982,1994-01-28,378.25
5983,1994-01-27,383.6
5984,1994-01-26,383.0
5985,1994-01-25,382.0
5986,1994-01-24,378.8
5987,1994-01-21,386.0
5988,1994-01-20,391.8
5989,1994-01-19,391.7
5990,1994-01-18,392.55
5991,1994-01-17,392.3
5992,1994-01-14,390.1
5993,1994-01-13,388.75
5994,1994-01-12,386.1
5995,1994-01-11,385.45
5996,1994-01-10,383.7
5997,1994-01-07,390.5
5998,1994-01-06,385.65
5999,1994-01-05,395.25
6000,1994-01-04,394.1
6001,1994-01-03,391.8
6002,1993-12-31,391.75
6003,1993-12-30,391.75
6004,1993-12-29,386.1
6005,1993-12-28,384.95
6006,1993-12-27,384.95
6007,1993-12-24,384.95
6008,1993-12-23,384.95
6009,1993-12-22,385.65
6010,1993-12-21,387.5
6011,1993-12-20,389.75
6012,1993-12-17,386.5
6013,1993-12-16,386.1
6014,1993-12-15,385.6
6015,1993-12-14,387.0
6016,1993-12-13,386.25
6017,1993-12-10,382.3
6018,1993-12-09,382.5
6019,1993-12-08,382.3
6020,1993-12-07,376.9
6021,1993-12-06,377.0
6022,1993-12-03,376.75
6023,1993-12-02,374.65
6024,1993-12-01,373.1
6025,1993-11-30,370.9
6026,1993-11-29,371.15
6027,1993-11-26,376.85
6028,1993-11-25,377.6
6029,1993-11-24,376.35
6030,1993-11-23,377.6
6031,1993-11-22,378.4
6032,1993-11-19,377.5
6033,1993-11-18,376.75
6034,1993-11-17,371.8
6035,1993-11-16,375.0
6036,1993-11-15,374.7
6037,1993-11-12,376.75
6038,1993-11-11,376.75
6039,1993-11-10,374.9
6040,1993-11-09,376.0
6041,1993-11-08,375.65
6042,1993-11-05,377.75
6043,1993-11-04,372.0
6044,1993-11-03,363.55
6045,1993-11-02,363.0
6046,1993-11-01,363.3
6047,1993-10-29,369.6
6048,1993-10-28,368.55
6049,1993-10-27,371.5
6050,1993-10-26,368.25
6051,1993-10-25,371.5
6052,1993-10-22,367.9
6053,1993-10-21,374.5
6054,1993-10-20,372.5
6055,1993-10-19,366.4
6056,1993-10-18,365.2
6057,1993-10-15,364.6
6058,1993-10-14,367.25
6059,1993-10-13,366.4
6060,1993-10-12,360.6
6061,1993-10-11,361.4
6062,1993-10-08,358.5
6063,1993-10-07,357.3
6064,1993-10-06,356.25
6065,1993-10-05,353.8
6066,1993-10-04,351.75
6067,1993-10-01,354.0
6068,1993-09-30,355.5
6069,1993-09-29,353.2
6070,1993-09-28,355.75
6071,1993-09-27,356.65
6072,1993-09-24,357.6
6073,1993-09-23,357.0
6074,1993-09-22,354.4
6075,1993-09-21,354.75
6076,1993-09-20,354.0
6077,1993-09-17,351.85
6078,1993-09-16,352.75
6079,1993-09-15,348.0
6080,1993-09-14,343.7
6081,1993-09-13,344.2
6082,1993-09-10,351.5
6083,1993-09-09,353.3
6084,1993-09-08,351.75
6085,1993-09-07,354.8
6086,1993-09-06,364.25
6087,1993-09-03,362.8
6088,1993-09-02,369.25
6089,1993-09-01,369.1
6090,1993-08-31,371.55
6091,1993-08-30,369.25
6092,1993-08-27,369.25
6093,1993-08-26,371.25
6094,1993-08-25,371.15
6095,1993-08-24,373.65
6096,1993-08-23,373.1
6097,1993-08-20,373.25
6098,1993-08-19,373.4
6099,1993-08-18,373.7
6100,1993-08-17,371.6
6101,1993-08-16,372.6
6102,1993-08-13,367.6
6103,1993-08-12,376.3
6104,1993-08-11,376.0
6105,1993-08-10,380.35
6106,1993-08-09,381.7
6107,1993-08-06,379.4
6108,1993-08-05,387.75
6109,1993-08-04,402.65
6110,1993-08-03,403.75
6111,1993-08-02,405.6
6112,1993-07-30,401.75
6113,1993-07-29,394.0
6114,1993-07-28,393.15
6115,1993-07-27,392.35
6116,1993-07-26,391.75
6117,1993-07-23,391.3
6118,1993-07-22,389.15
6119,1993-07-21,392.4
6120,1993-07-20,392.1
6121,1993-07-19,394.8
6122,1993-07-16,392.0
